"NombreMunicipio","CodigoMunicipio","Ubicacion","NombreRegion","CodigoRegion","Año","NumeroCasos","TasaXMilHabitantes"
"Betania","05091","POINT (-75.976261 5.745292)","SUROESTE","8","2017","55","5.3"
"Betulia","05093","POINT (-75.984594 6.113454)","SUROESTE","8","2017","89","5.7"
"Briceño","05107","POINT (-75.551532 7.110465)","NORTE","5","2017","53","6.6"
"Buriticá","05113","POINT (-75.907102 6.719872)","OCCIDENTE","6","2017","41","4.5"
"Cáceres","05120","POINT (-75.347874 7.582281)","BAJO CAUCA","2","2017","123","4.3"
"Caicedo","05125","POINT (-75.982545 6.406072)","OCCIDENTE","6","2017","44","5.4"
"Caldas","05129","POINT (-75.635534 6.09199)","VALLE DE ABURRA","1","2017","442","5.7"
"Campamento","05134","POINT (-75.29634 6.979113)","NORTE","5","2017","43","4.7"
"Cañasgordas","05138","POINT (-76.025603 6.749957)","OCCIDENTE","6","2017","82","5.3"
"Caracolí","05142","POINT (-74.756712 6.410876)","MAGDALENA MEDIO","3","2017","45","9.9"
"Caramanta","05145","POINT (-75.644483 5.548681)","SUROESTE","8","2017","31","6.5"
"Carepa","05147","POINT (-76.655568 7.755937)","URABA","9","2017","170","3.6"
"Carolina","05150","POINT (-75.281494 6.723626)","NORTE","5","2017","31","8"
"Caucasia","05154","POINT (-75.197397 7.989436)","BAJO CAUCA","2","2017","418","4.7"
"Chigorodó","05172","POINT (-76.685044 7.672652)","URABA","9","2017","224","4"
"Cisneros","05190","POINT (-75.087684 6.538526)","NORDESTE","4","2017","74","7.6"
"Ciudad Bolívar","05101","POINT (-76.020994 5.850015)","SUROESTE","8","2017","183","7"
"Cocorná","05197","POINT (-75.185273 6.057769)","ORIENTE","7","2017","92","5.9"
"Concepción","05206","POINT (-75.259425 6.394975)","ORIENTE","7","2017","27","5.6"
"Concordia","05209","POINT (-75.907256 6.046154)","SUROESTE","8","2017","102","4.8"
"Copacabana","05212","POINT (-75.508181 6.346097)","VALLE DE ABURRA","1","2017","404","5.3"
"Dabeiba","05234","POINT (-76.266682 7.001567)","OCCIDENTE","6","2017","113","4.9"
"Donmatías","05237","POINT (-75.394608 6.486305)","NORTE","5","2017","91","4.9"
"Ebéjico","05240","POINT (-75.768514 6.326468)","OCCIDENTE","6","2017","88","7.2"
"El Bagre","05250","POINT (-74.812977 7.60005)","BAJO CAUCA","2","2017","176","3.5"
"El Carmen de Viboral","05148","POINT (-75.335351 6.083283)","ORIENTE","7","2017","186","3.2"
"El Peñol","05541","POINT (-75.161743 6.234274)","ORIENTE","7","2017","115","5.6"
"El Retiro","05607","POINT (-75.502683 6.057336)","ORIENTE","7","2017","83","3.6"
"El Santuario","05697","POINT (-75.265676 6.139528)","ORIENTE","7","2017","155","4.4"
"Entrerríos","05264","POINT (-75.517037 6.567385)","NORTE","5","2017","40","3.6"
"Envigado","05266","POINT (-75.587333 6.16996)","VALLE DE ABURRA","1","2017","1126","5"
"Fredonia","05282","POINT (-75.671749 5.927145)","SUROESTE","8","2017","156","6.4"
"Frontino","05284","POINT (-76.128568 6.77975)","OCCIDENTE","6","2017","88","4.2"
"Giraldo","05306","POINT (-75.953365 6.680421)","OCCIDENTE","6","2017","22","4"
"Girardota","05308","POINT (-75.446101 6.377536)","VALLE DE ABURRA","1","2017","238","4.7"
"Gómez Plata","05310","POINT (-75.219375 6.681523)","NORTE","5","2017","53","5.5"
"Granada","05313","POINT (-75.18443 6.14432)","ORIENTE","7","2017","56","5.4"
"Guadalupe","05315","POINT (-75.240458 6.814987)","NORTE","5","2017","18","2.8"
"Guarne","05318","POINT (-75.442619 6.279958)","ORIENTE","7","2017","236","4.4"
"Guatapé","05321","POINT (-75.161723 6.234276)","ORIENTE","7","2017","44","5.4"
"Heliconia","05347","POINT (-75.733349 6.207128)","OCCIDENTE","6","2017","41","7.4"
"Hispania","05353","POINT (-75.907416 5.799621)","SUROESTE","8","2017","29","5.4"
"Itagüí","05360","POINT (-75.609585 6.172619)","VALLE DE ABURRA","1","2017","1306","4.8"
"Ituango","05361","POINT (-75.764081 7.172568)","NORTE","5","2017","130","4.9"
"Jardín","05364","POINT (-75.819483 5.599097)","SUROESTE","8","2017","99","6.8"
"Jericó","05368","POINT (-75.786118 5.791557)","SUROESTE","8","2017","73","5.3"
"La Ceja","05376","POINT (-75.431681 6.030682)","ORIENTE","7","2017","291","4.6"
"La Estrella","05380","POINT (-75.643382 6.157644)","VALLE DE ABURRA","1","2017","300","4.3"
"La Pintada","05390","POINT (-75.606525 5.747143)","SUROESTE","8","2017","58","7"
"La Unión","05400","POINT (-75.361241 5.973832)","ORIENTE","7","2017","93","4.4"
"Liborina","05411","POINT (-75.811313 6.67786)","OCCIDENTE","6","2017","67","6.7"
"Maceo","05425","POINT (-74.673429 6.530691)","MAGDALENA MEDIO","3","2017","49","6"
"Marinilla","05440","POINT (-75.334772 6.173718)","ORIENTE","7","2017","254","4"
"Medellín","05001","POINT (-75.564739 6.253104)","VALLE DE ABURRA","1","2017","13870","5.8"
"Montebello","05467","POINT (-75.524621 5.945694)","SUROESTE","8","2017","32","4.7"
"Murindó","05475","POINT (-76.82131 6.981328)","URABA","9","2017","15","3.1"
"Mutatá","05480","POINT (-76.436928 7.245319)","URABA","9","2017","94","6.8"
"Nariño","05483","POINT (-75.176323 5.609727)","ORIENTE","7","2017","40","3.9"
"Nechí","05495","POINT (-74.775013 8.095003)","BAJO CAUCA","2","2017","91","3.6"
"Necoclí","05490","POINT (-76.786829 8.424299)","URABA","9","2017","150","3.6"
"Olaya","05501","POINT (-75.81238 6.628142)","OCCIDENTE","6","2017","19","6.1"
"Peque","05543","POINT (-75.908927 7.021696)","OCCIDENTE","6","2017","33","4.1"
"Pueblorrico","05576","POINT (-75.841914 5.790844)","SUROESTE","8","2017","52","6"
"Puerto Berrío","05579","POINT (-74.402022 6.490753)","MAGDALENA MEDIO","3","2017","242","6.2"
"Puerto Nare","05585","POINT (-74.581675 6.187952)","MAGDALENA MEDIO","3","2017","64","4.4"
"Puerto Triunfo","05591","POINT (-74.640079 5.87335)","MAGDALENA MEDIO","3","2017","91","5.2"
"Remedios","05604","POINT (-74.69368 7.02808)","NORDESTE","4","2017","111","4"
"Rionegro","05615","POINT (-75.373872 6.153548)","ORIENTE","7","2017","651","4.9"
"Sabanalarga","05628","POINT (-75.818245 6.850482)","OCCIDENTE","6","2017","56","6.3"
"Sabaneta","05631","POINT (-75.615491 6.15156)","VALLE DE ABURRA","1","2017","364","4.6"
"Salgar","05642","POINT (-75.979184 5.963438)","SUROESTE","8","2017","91","5"
"San Andrés de Cuerquia","05647","POINT (-75.67649 6.914739)","NORTE","5","2017","34","4.7"
"San Carlos","05649","POINT (-74.992086 6.188726)","ORIENTE","7","2017","75","4.5"
"San Francisco","05652","POINT (-75.102069 5.964854)","ORIENTE","7","2017","28","5"
"San Jerónimo","05656","POINT (-75.72792 6.442677)","OCCIDENTE","6","2017","78","5.2"
"San José de La Montaña","05658","POINT (-75.683472 6.848958)","NORTE","5","2017","19","5.3"
"San Juan de Urabá","05659","POINT (-76.524538 8.766496)","URABA","9","2017","70","3.6"
"San Luis","05660","POINT (-74.994436 6.042772)","ORIENTE","7","2017","76","5.8"
"San Pedro de Los Milagros","05664","POINT (-75.555959 6.461815)","NORTE","5","2017","105","4.9"
"San Pedro de Urabá","05665","POINT (-76.382921 8.277916)","URABA","9","2017","114","3.7"
"San Rafael","05667","POINT (-75.028257 6.295426)","ORIENTE","7","2017","53","3.4"
"San Roque","05670","POINT (-75.019485 6.485044)","NORDESTE","4","2017","103","4.8"
"San Vicente","05674","POINT (-75.331782 6.282678)","ORIENTE","7","2017","104","4.7"
"Santa Bárbara","05679","POINT (-75.568167 5.874215)","SUROESTE","8","2017","147","5.5"
"Santa Fe de Antioquia","05042","POINT (-75.827742 6.556455)","OCCIDENTE","6","2017","160","6.2"
"Santa Rosa de Osos","05686","POINT (-75.460696 6.648965)","NORTE","5","2017","158","4.4"
"Santo Domingo","05690","POINT (-75.164398 6.471292)","NORDESTE","4","2017","48","3.9"
"Segovia","05736","POINT (-75.164407 6.471289)","NORDESTE","4","2017","159","4.3"
"Sonsón","05756","POINT (-75.31098 5.709254)","ORIENTE","7","2017","198","5.5"
"Sopetrán","05761","POINT (-75.742487 6.500955)","OCCIDENTE","6","2017","74","5"
"Támesis","05789","POINT (-75.712508 5.662788)","SUROESTE","8","2017","113","6.9"
"Tarazá","05790","POINT (-75.39983 7.58049)","BAJO CAUCA","2","2017","156","5.9"
"Tarso","05792","POINT (-75.82213 5.865469)","SUROESTE","8","2017","37","6"
"Titiribí","05809","POINT (-75.793717 6.063419)","SUROESTE","8","2017","78","7.2"
"Toledo","05819","POINT (-75.691555 7.01096)","NORTE","5","2017","31","6.2"
"Turbo","05837","POINT (-76.728476 8.095151)","URABA","9","2017","554","4.5"
"Uramita","05842","POINT (-76.266639 7.001396)","OCCIDENTE","6","2017","19","2.7"
"Urrao","05847","POINT (-76.134557 6.317018)","SUROESTE","8","2017","152","5.1"
"Valdivia","05854","POINT (-75.391627 7.292119)","NORTE","5","2017","94","6.9"
"Valparaíso","05856","POINT (-75.62448 5.616356)","SUROESTE","8","2017","32","4.9"
"Vegachí","05858","POINT (-74.798745 6.77151)","NORDESTE","4","2017","80","6.8"
"Venecia","05861","POINT (-75.733897 5.963555)","SUROESTE","8","2017","91","7.9"
"Vigía del Fuerte","05873","POINT (-76.896085 6.589081)","URABA","9","2017","13","1.5"
"Yalí","05885","POINT (-74.842107 6.675328)","NORDESTE","4","2017","47","6.2"
"Yarumal","05887","POINT (-75.416733 6.963321)","NORTE","5","2017","230","5.6"
"Yolombó","05890","POINT (-75.01183 6.59926)","NORDESTE","4","2017","125","5.6"
"Yondó","05893","POINT (-73.909599 7.007398)","MAGDALENA MEDIO","3","2017","49","2.6"
"Zaragoza","05895","POINT (-74.868261 7.492548)","BAJO CAUCA","2","2017","113","4.6"
"Abejorral","05002","POINT (-75.427045 5.79145)","ORIENTE","7","2018","112","5.5"
"Abriaquí","05004","POINT (-76.064563 6.63197)","OCCIDENTE","6","2018","10","3.7"
"Alejandría","05021","POINT (-75.141258 6.376923)","ORIENTE","7","2018","23","4.9"
"Amagá","05030","POINT (-75.703216 6.04063)","SUROESTE","8","2018","141","4.7"
"Amalfi","05031","POINT (-75.075028 6.907385)","NORDESTE","4","2018","103","4"
"Andes","05034","POINT (-75.877699 5.655629)","SUROESTE","8","2018","256","5.9"
"Angelópolis","05036","POINT (-75.710262 6.111531)","SUROESTE","8","2018","36","6.3"
"Angostura","05038","POINT (-75.334973 6.885789)","NORTE","5","2018","45","3.9"
"Anorí","05040","POINT (-75.145827 7.073577)","NORDESTE","4","2018","74","4"
"Anzá","05044","POINT (-75.854027 6.303405)","OCCIDENTE","6","2018","27","3.9"
"Apartadó","05045","POINT (-76.630692 7.887047)","URABA","9","2018","492","4.1"
"Arboletes","05051","POINT (-76.427353 8.852936)","URABA","9","2018","90","3.1"
"Argelia","05055","POINT (-75.142821 5.731236)","ORIENTE","7","2018","35","4.6"
"Armenia","05059","POINT (-75.787666 6.156497)","OCCIDENTE","6","2018","26","5.1"
"Barbosa","05079","POINT (-75.331286 6.437248)","VALLE DE ABURRA","1","2018","275","5.3"
"Bello","05088","POINT (-75.558281 6.334985)","VALLE DE ABURRA","1","2018","2051","3.9"
"Belmira","05086","POINT (-75.667252 6.606713)","NORTE","5","2018","26","4.3"
"Betania","05091","POINT (-75.976261 5.745292)","SUROESTE","8","2018","56","5.4"
"Betulia","05093","POINT (-75.984594 6.113454)","SUROESTE","8","2018","80","5.1"
"Briceño","05107","POINT (-75.551532 7.110465)","NORTE","5","2018","40","5"
"Buriticá","05113","POINT (-75.907102 6.719872)","OCCIDENTE","6","2018","39","4.2"
"Cáceres","05120","POINT (-75.347874 7.582281)","BAJO CAUCA","2","2018","157","5.4"
"Caicedo","05125","POINT (-75.982545 6.406072)","OCCIDENTE","6","2018","29","3.5"
"Caldas","05129","POINT (-75.635534 6.09199)","VALLE DE ABURRA","1","2018","436","5.5"
"Campamento","05134","POINT (-75.29634 6.979113)","NORTE","5","2018","32","3.5"
"Cañasgordas","05138","POINT (-76.025603 6.749957)","OCCIDENTE","6","2018","71","4.6"
"Caracolí","05142","POINT (-74.756712 6.410876)","MAGDALENA MEDIO","3","2018","28","6.1"
"Caramanta","05145","POINT (-75.644483 5.548681)","SUROESTE","8","2018","31","6.5"
"Carepa","05147","POINT (-76.655568 7.755937)","URABA","9","2018","172","3.6"
"Carolina","05150","POINT (-75.281494 6.723626)","NORTE","5","2018","15","3.8"
"Caucasia","05154","POINT (-75.197397 7.989436)","BAJO CAUCA","2","2018","529","5.9"
"Chigorodó","05172","POINT (-76.685044 7.672652)","URABA","9","2018","284","4.9"
"Cisneros","05190","POINT (-75.087684 6.538526)","NORDESTE","4","2018","77","7.9"
"Ciudad Bolívar","05101","POINT (-76.020994 5.850015)","SUROESTE","8","2018","155","5.9"
"Cocorná","05197","POINT (-75.185273 6.057769)","ORIENTE","7","2018","96","6.2"
"Concepción","05206","POINT (-75.259425 6.394975)","ORIENTE","7","2018","26","5.4"
"Concordia","05209","POINT (-75.907256 6.046154)","SUROESTE","8","2018","94","4.4"
"Copacabana","05212","POINT (-75.508181 6.346097)","VALLE DE ABURRA","1","2018","352","4.5"
"Dabeiba","05234","POINT (-76.266682 7.001567)","OCCIDENTE","6","2018","115","5"
"Donmatías","05237","POINT (-75.394608 6.486305)","NORTE","5","2018","88","4.7"
"Ebéjico","05240","POINT (-75.768514 6.326468)","OCCIDENTE","6","2018","77","6.3"
"El Bagre","05250","POINT (-74.812977 7.60005)","BAJO CAUCA","2","2018","245","4.7"
"El Carmen de Viboral","05148","POINT (-75.335351 6.083283)","ORIENTE","7","2018","235","4"
"El Peñol","05541","POINT (-75.161743 6.234274)","ORIENTE","7","2018","134","6.4"
"El Retiro","05607","POINT (-75.502683 6.057336)","ORIENTE","7","2018","101","4.3"
"El Santuario","05697","POINT (-75.265676 6.139528)","ORIENTE","7","2018","168","4.7"
"Entrerríos","05264","POINT (-75.517037 6.567385)","NORTE","5","2018","38","3.4"
"Envigado","05266","POINT (-75.587333 6.16996)","VALLE DE ABURRA","1","2018","1185","5.2"
"Fredonia","05282","POINT (-75.671749 5.927145)","SUROESTE","8","2018","134","5.5"
"Frontino","05284","POINT (-76.128568 6.77975)","OCCIDENTE","6","2018","83","4"
"Giraldo","05306","POINT (-75.953365 6.680421)","OCCIDENTE","6","2018","36","6.5"
"Girardota","05308","POINT (-75.446101 6.377536)","VALLE DE ABURRA","1","2018","226","4.4"
"Gómez Plata","05310","POINT (-75.219375 6.681523)","NORTE","5","2018","71","7.3"
"Granada","05313","POINT (-75.18443 6.14432)","ORIENTE","7","2018","53","5.2"
"Guadalupe","05315","POINT (-75.240458 6.814987)","NORTE","5","2018","22","3.4"
"Guarne","05318","POINT (-75.442619 6.279958)","ORIENTE","7","2018","240","4.4"
"Guatapé","05321","POINT (-75.161723 6.234276)","ORIENTE","7","2018","44","5.3"
"Heliconia","05347","POINT (-75.733349 6.207128)","OCCIDENTE","6","2018","31","5.7"
"Hispania","05353","POINT (-75.907416 5.799621)","SUROESTE","8","2018","38","6.9"
"Itagüí","05360","POINT (-75.609585 6.172619)","VALLE DE ABURRA","1","2018","1303","4.7"
"Ituango","05361","POINT (-75.764081 7.172568)","NORTE","5","2018","163","6"
"Jardín","05364","POINT (-75.819483 5.599097)","SUROESTE","8","2018","100","6.9"
"Jericó","05368","POINT (-75.786118 5.791557)","SUROESTE","8","2018","61","4.5"
"La Ceja","05376","POINT (-75.431681 6.030682)","ORIENTE","7","2018","336","5.2"
"La Estrella","05380","POINT (-75.643382 6.157644)","VALLE DE ABURRA","1","2018","312","4.4"
"La Pintada","05390","POINT (-75.606525 5.747143)","SUROESTE","8","2018","41","5.1"
"La Unión","05400","POINT (-75.361241 5.973832)","ORIENTE","7","2018","103","4.8"
"Liborina","05411","POINT (-75.811313 6.67786)","OCCIDENTE","6","2018","59","5.9"
"Maceo","05425","POINT (-74.673429 6.530691)","MAGDALENA MEDIO","3","2018","38","4.6"
"Marinilla","05440","POINT (-75.334772 6.173718)","ORIENTE","7","2018","237","3.7"
"Medellín","05001","POINT (-75.564739 6.253104)","VALLE DE ABURRA","1","2018","14286","5.9"
"Montebello","05467","POINT (-75.524621 5.945694)","SUROESTE","8","2018","39","5.8"
"Murindó","05475","POINT (-76.82131 6.981328)","URABA","9","2018","13","2.6"
"Mutatá","05480","POINT (-76.436928 7.245319)","URABA","9","2018","122","8.7"
"Nariño","05483","POINT (-75.176323 5.609727)","ORIENTE","7","2018","53","5.2"
"Nechí","05495","POINT (-74.775013 8.095003)","BAJO CAUCA","2","2018","106","4.1"
"Necoclí","05490","POINT (-76.786829 8.424299)","URABA","9","2018","182","4.3"
"Olaya","05501","POINT (-75.81238 6.628142)","OCCIDENTE","6","2018","20","6.4"
"Peque","05543","POINT (-75.908927 7.021696)","OCCIDENTE","6","2018","32","4"
"Pueblorrico","05576","POINT (-75.841914 5.790844)","SUROESTE","8","2018","47","5.4"
"Puerto Berrío","05579","POINT (-74.402022 6.490753)","MAGDALENA MEDIO","3","2018","237","6"
"Puerto Nare","05585","POINT (-74.581675 6.187952)","MAGDALENA MEDIO","3","2018","71","4.9"
"Puerto Triunfo","05591","POINT (-74.640079 5.87335)","MAGDALENA MEDIO","3","2018","87","4.8"
"Remedios","05604","POINT (-74.69368 7.02808)","NORDESTE","4","2018","127","4.5"
"Rionegro","05615","POINT (-75.373872 6.153548)","ORIENTE","7","2018","678","5"
"Sabanalarga","05628","POINT (-75.818245 6.850482)","OCCIDENTE","6","2018","38","4.2"
"Sabaneta","05631","POINT (-75.615491 6.15156)","VALLE DE ABURRA","1","2018","374","4.5"
"Salgar","05642","POINT (-75.979184 5.963438)","SUROESTE","8","2018","88","4.8"
"San Andrés de Cuerquia","05647","POINT (-75.67649 6.914739)","NORTE","5","2018","36","5"
"San Carlos","05649","POINT (-74.992086 6.188726)","ORIENTE","7","2018","75","4.6"
"San Francisco","05652","POINT (-75.102069 5.964854)","ORIENTE","7","2018","23","4.1"
"San Jerónimo","05656","POINT (-75.72792 6.442677)","OCCIDENTE","6","2018","75","4.9"
"San José de La Montaña","05658","POINT (-75.683472 6.848958)","NORTE","5","2018","14","3.8"
"San Juan de Urabá","05659","POINT (-76.524538 8.766496)","URABA","9","2018","55","2.7"
"San Luis","05660","POINT (-74.994436 6.042772)","ORIENTE","7","2018","71","5.5"
"San Pedro de Los Milagros","05664","POINT (-75.555959 6.461815)","NORTE","5","2018","120","5.5"
"San Pedro de Urabá","05665","POINT (-76.382921 8.277916)","URABA","9","2018","135","4.4"
"San Rafael","05667","POINT (-75.028257 6.295426)","ORIENTE","7","2018","74","4.7"
"San Roque","05670","POINT (-75.019485 6.485044)","NORDESTE","4","2018","102","4.7"
"San Vicente","05674","POINT (-75.331782 6.282678)","ORIENTE","7","2018","84","3.8"
"Santa Bárbara","05679","POINT (-75.568167 5.874215)","SUROESTE","8","2018","162","6"
"Santa Fe de Antioquia","05042","POINT (-75.827742 6.556455)","OCCIDENTE","6","2018","141","5.4"
"Santa Rosa de Osos","05686","POINT (-75.460696 6.648965)","NORTE","5","2018","152","4.2"
"Santo Domingo","05690","POINT (-75.164398 6.471292)","NORDESTE","4","2018","54","4.4"
"Segovia","05736","POINT (-75.164407 6.471289)","NORDESTE","4","2018","198","5.2"
"Sonsón","05756","POINT (-75.31098 5.709254)","ORIENTE","7","2018","209","5.8"
"Sopetrán","05761","POINT (-75.742487 6.500955)","OCCIDENTE","6","2018","73","4.8"
"Támesis","05789","POINT (-75.712508 5.662788)","SUROESTE","8","2018","87","5.3"
"Tarazá","05790","POINT (-75.39983 7.58049)","BAJO CAUCA","2","2018","255","9.5"
"Tarso","05792","POINT (-75.82213 5.865469)","SUROESTE","8","2018","23","3.7"
"Titiribí","05809","POINT (-75.793717 6.063419)","SUROESTE","8","2018","76","7.1"
"Toledo","05819","POINT (-75.691555 7.01096)","NORTE","5","2018","21","4.2"
"Turbo","05837","POINT (-76.728476 8.095151)","URABA","9","2018","559","4.5"
"Uramita","05842","POINT (-76.266639 7.001396)","OCCIDENTE","6","2018","28","4.1"
"Urrao","05847","POINT (-76.134557 6.317018)","SUROESTE","8","2018","178","5.9"
"Valdivia","05854","POINT (-75.391627 7.292119)","NORTE","5","2018","98","7.1"
"Valparaíso","05856","POINT (-75.62448 5.616356)","SUROESTE","8","2018","31","4.8"
"Vegachí","05858","POINT (-74.798745 6.77151)","NORDESTE","4","2018","75","6.4"
"Venecia","05861","POINT (-75.733897 5.963555)","SUROESTE","8","2018","81","7"
"Vigía del Fuerte","05873","POINT (-76.896085 6.589081)","URABA","9","2018","9","1"
"Yalí","05885","POINT (-74.842107 6.675328)","NORDESTE","4","2018","36","4.7"
"Yarumal","05887","POINT (-75.416733 6.963321)","NORTE","5","2018","214","5.2"
"Yolombó","05890","POINT (-75.01183 6.59926)","NORDESTE","4","2018","101","4.5"
"Yondó","05893","POINT (-73.909599 7.007398)","MAGDALENA MEDIO","3","2018","80","4.2"
"Zaragoza","05895","POINT (-74.868261 7.492548)","BAJO CAUCA","2","2018","112","4.5"
"Abejorral","05002","POINT (-75.427045 5.79145)","ORIENTE","7","2019","111","5.5"
"Abriaquí","05004","POINT (-76.064563 6.63197)","OCCIDENTE","6","2019","8","3"
"Alejandría","05021","POINT (-75.141258 6.376923)","ORIENTE","7","2019","21","4.5"
"Amagá","05030","POINT (-75.703216 6.04063)","SUROESTE","8","2019","154","5"
"Amalfi","05031","POINT (-75.075028 6.907385)","NORDESTE","4","2019","120","4.5"
"Andes","05034","POINT (-75.877699 5.655629)","SUROESTE","8","2019","260","5.9"
"Angelópolis","05036","POINT (-75.710262 6.111531)","SUROESTE","8","2019","28","4.8"
"Angostura","05038","POINT (-75.334973 6.885789)","NORTE","5","2019","46","4"
"Anorí","05040","POINT (-75.145827 7.073577)","NORDESTE","4","2019","47","2.5"
"Anzá","05044","POINT (-75.854027 6.303405)","OCCIDENTE","6","2019","31","4.4"
"Apartadó","05045","POINT (-76.630692 7.887047)","URABA","9","2019","530","4.3"
"Arboletes","05051","POINT (-76.427353 8.852936)","URABA","9","2019","113","3.8"
"Argelia","05055","POINT (-75.142821 5.731236)","ORIENTE","7","2019","25","3.3"
"Armenia","05059","POINT (-75.787666 6.156497)","OCCIDENTE","6","2019","36","7.1"
"Barbosa","05079","POINT (-75.331286 6.437248)","VALLE DE ABURRA","1","2019","300","5.6"
"Bello","05088","POINT (-75.558281 6.334985)","VALLE DE ABURRA","1","2019","2200","4.1"
"Belmira","05086","POINT (-75.667252 6.606713)","NORTE","5","2019","26","4.3"
"Betania","05091","POINT (-75.976261 5.745292)","SUROESTE","8","2019","64","6.2"
"Betulia","05093","POINT (-75.984594 6.113454)","SUROESTE","8","2019","82","5.2"
"Briceño","05107","POINT (-75.551532 7.110465)","NORTE","5","2019","34","4.2"
"Buriticá","05113","POINT (-75.907102 6.719872)","OCCIDENTE","6","2019","25","2.6"
"Cáceres","05120","POINT (-75.347874 7.582281)","BAJO CAUCA","2","2019","151","5.1"
"Caicedo","05125","POINT (-75.982545 6.406072)","OCCIDENTE","6","2019","34","4"
"Caldas","05129","POINT (-75.635534 6.09199)","VALLE DE ABURRA","1","2019","456","5.6"
"Campamento","05134","POINT (-75.29634 6.979113)","NORTE","5","2019","33","3.6"
"Cañasgordas","05138","POINT (-76.025603 6.749957)","OCCIDENTE","6","2019","82","5.3"
"Caracolí","05142","POINT (-74.756712 6.410876)","MAGDALENA MEDIO","3","2019","32","7.1"
"Caramanta","05145","POINT (-75.644483 5.548681)","SUROESTE","8","2019","30","6.4"
"Carepa","05147","POINT (-76.655568 7.755937)","URABA","9","2019","192","3.9"
"Carolina","05150","POINT (-75.281494 6.723626)","NORTE","5","2019","28","7.1"
"Caucasia","05154","POINT (-75.197397 7.989436)","BAJO CAUCA","2","2019","543","5.8"
"Chigorodó","05172","POINT (-76.685044 7.672652)","URABA","9","2019","254","4.3"
"Cisneros","05190","POINT (-75.087684 6.538526)","NORDESTE","4","2019","81","8.2"
"Ciudad Bolívar","05101","POINT (-76.020994 5.850015)","SUROESTE","8","2019","175","6.7"
"Cocorná","05197","POINT (-75.185273 6.057769)","ORIENTE","7","2019","103","6.8"
"Concepción","05206","POINT (-75.259425 6.394975)","ORIENTE","7","2019","16","3.4"
"Concordia","05209","POINT (-75.907256 6.046154)","SUROESTE","8","2019","116","5.4"
"Copacabana","05212","POINT (-75.508181 6.346097)","VALLE DE ABURRA","1","2019","365","4.6"
"Dabeiba","05234","POINT (-76.266682 7.001567)","OCCIDENTE","6","2019","106","4.6"
"Donmatías","05237","POINT (-75.394608 6.486305)","NORTE","5","2019","94","4.9"
"Ebéjico","05240","POINT (-75.768514 6.326468)","OCCIDENTE","6","2019","73","6"
"El Bagre","05250","POINT (-74.812977 7.60005)","BAJO CAUCA","2","2019","209","3.9"
"El Carmen de Viboral","05148","POINT (-75.335351 6.083283)","ORIENTE","7","2019","220","3.6"
"El Peñol","05541","POINT (-75.161743 6.234274)","ORIENTE","7","2019","117","5.5"
"El Retiro","05607","POINT (-75.502683 6.057336)","ORIENTE","7","2019","117","4.8"
"El Santuario","05697","POINT (-75.265676 6.139528)","ORIENTE","7","2019","187","5.2"
"Entrerríos","05264","POINT (-75.517037 6.567385)","NORTE","5","2019","32","2.8"
"Envigado","05266","POINT (-75.587333 6.16996)","VALLE DE ABURRA","1","2019","1149","4.9"
"Fredonia","05282","POINT (-75.671749 5.927145)","SUROESTE","8","2019","136","5.5"
"Frontino","05284","POINT (-76.128568 6.77975)","OCCIDENTE","6","2019","111","5.4"
"Giraldo","05306","POINT (-75.953365 6.680421)","OCCIDENTE","6","2019","32","5.7"
"Girardota","05308","POINT (-75.446101 6.377536)","VALLE DE ABURRA","1","2019","262","4.9"
"Gómez Plata","05310","POINT (-75.219375 6.681523)","NORTE","5","2019","65","6.6"
"Granada","05313","POINT (-75.18443 6.14432)","ORIENTE","7","2019","52","5.3"
"Guadalupe","05315","POINT (-75.240458 6.814987)","NORTE","5","2019","38","5.8"
"Guarne","05318","POINT (-75.442619 6.279958)","ORIENTE","7","2019","271","4.8"
"Guatapé","05321","POINT (-75.161723 6.234276)","ORIENTE","7","2019","45","5.3"
"Heliconia","05347","POINT (-75.733349 6.207128)","OCCIDENTE","6","2019","38","7"
"Hispania","05353","POINT (-75.907416 5.799621)","SUROESTE","8","2019","20","3.6"
"Itagüí","05360","POINT (-75.609585 6.172619)","VALLE DE ABURRA","1","2019","1398","4.9"
"Ituango","05361","POINT (-75.764081 7.172568)","NORTE","5","2019","118","4.3"
"Jardín","05364","POINT (-75.819483 5.599097)","SUROESTE","8","2019","98","6.7"
"Jericó","05368","POINT (-75.786118 5.791557)","SUROESTE","8","2019","84","6.2"
"La Ceja","05376","POINT (-75.431681 6.030682)","ORIENTE","7","2019","310","4.6"
"La Estrella","05380","POINT (-75.643382 6.157644)","VALLE DE ABURRA","1","2019","337","4.6"
"La Pintada","05390","POINT (-75.606525 5.747143)","SUROESTE","8","2019","58","7"
"La Unión","05400","POINT (-75.361241 5.973832)","ORIENTE","7","2019","102","4.6"
"Liborina","05411","POINT (-75.811313 6.67786)","OCCIDENTE","6","2019","61","6.1"
"Maceo","05425","POINT (-74.673429 6.530691)","MAGDALENA MEDIO","3","2019","61","7.4"
"Marinilla","05440","POINT (-75.334772 6.173718)","ORIENTE","7","2019","278","4.2"
"Medellín","05001","POINT (-75.564739 6.253104)","VALLE DE ABURRA","1","2019","14605","5.9"
"Montebello","05467","POINT (-75.524621 5.945694)","SUROESTE","8","2019","23","3.5"
